gene_id	gene_name	T47D_count	T47D_FPKM												
ENSG00000170615	SLC26A5	3	0.046367154												
ENSG00000170613	FAM71B	0	0												
ENSG00000196159	FAT4	11	0.052843379												
ENSG00000237501	RP11-816B4.1	0	0												
ENSG00000196154	S100A4	247	11.15513043												
ENSG00000196155	PLEKHG4	118	0.557612431												
ENSG00000196156	KRTAP4-3	0	0												
ENSG00000196150	ZNF250	153	1.333170636												
ENSG00000196151	WDSUB1	100	2.502781127												
ENSG00000170619	COMMD5	410	4.195961959												
ENSG00000128340	RAC2	91	2.022608854												
ENSG00000128342	LIF	11	0.218394583												
ENSG00000225424	RP11-168C9.1	0	0												
ENSG00000128346	C22orf23	12	0.244613334												
ENSG00000120594	PLXDC2	80	0.547882927												
ENSG00000254151	NIPA2P4	0	0												
ENSG00000270223	RP13-36G14.4	9	0.900501265												
ENSG00000175398	OR10P1	0	0												
ENSG00000263781	RP11-321A17.3	0	0												
ENSG00000175395	ZNF25	124	1.556244527												
ENSG00000241984	RPL7AP2	1	0.122394627												
ENSG00000241985	WWTR1-IT1	0	0												
ENSG00000175390	EIF3F	1326	9.392239383												
ENSG00000175393	OR10A6	0	0												
ENSG00000241981	AF224669.3	4	0.782269569												
ENSG00000229730	AC013268.4	0	0												
ENSG00000270222	DUXAP11	0	0												
ENSG00000224745	RP11-380G5.2	0	0												
ENSG00000263786	RP11-649A18.4	21	2.652058684												
ENSG00000224747	MTCYBP21	0	0												
ENSG00000229590	MSX2P1	0	0												
ENSG00000198088	NUP62CL	0	0												
ENSG00000198089	SFI1	297	1.399394711												
ENSG00000096006	CRISP3	174	3.703769469												
ENSG00000134882	UBAC2	616	7.556127134												
ENSG00000198087	CD2AP	1400	16.79086943												
ENSG00000198081	ZBTB14	85	0.729690331												
ENSG00000134884	ARGLU1	1953	33.27920948												
ENSG00000198083	KRTAP9-9	0	0												
ENSG00000067113	PLPP1	188	4.309759949												
ENSG00000231518	RP11-327L3.3	0	0												
ENSG00000242440	RP11-501O2.5	1	0.117932323												
ENSG00000229595	RP5-1097F14.1	1	0.182973785												
ENSG00000227023	OR51A3P	0	0												
ENSG00000231512	LINC01347	2	0.086963057												
ENSG00000231513	E2F6P4	0	0												
ENSG00000231510	RP11-542C10.1	0	0												
ENSG00000229594	RP11-167P23.4	0	0												
ENSG00000231516	CBX1P5	0	0												
ENSG00000231514	FAM58CP	0	0												
ENSG00000231515	AC006003.3	0	0												
ENSG00000255479	RP11-672A2.6	0	0												
ENSG00000156869	FRRS1	93	1.924417852												
ENSG00000255477	RP11-63D14.1	0	0												
ENSG00000235945	AC002543.2	0	0												
ENSG00000255475	RP11-687M24.4	1	0.152735285												
ENSG00000255474	RP11-234B24.2	1	0.072515632												
ENSG00000255472	RP11-998D10.1	0	0												
ENSG00000255471	RP11-736K20.5	9	0.584196161												
ENSG00000255470	RP11-113D6.6	0	0												
ENSG00000204444	APOM	51	2.414063294												
ENSG00000083099	LYRM2	329	2.145566534												
ENSG00000243167	RPS10P28	2	0.363743067												
ENSG00000243164	RP11-166B14.1	0	0												
ENSG00000243160	RP11-342F17.2	0	0												
ENSG00000238231	RP11-460I13.6	0	0												
ENSG00000198336	MYL4	1	0.026207183												
ENSG00000237916	RP11-537E18.1	0	0												
ENSG00000177822	AC108142.1	112	1.350790068												
ENSG00000237910	MTCO1P18	1	0.063828065												
ENSG00000237911	SRP68P3	0	0												
ENSG00000198331	HYLS1	823	13.36979984												
ENSG00000250727	RP11-959I15.1	0	0												
ENSG00000237919	RP11-181B18.1	0	0												
ENSG00000228660	VN1R35P	0	0												
ENSG00000248640	HNRNPA1P56	1	0.094939228												
ENSG00000244236	RN7SL604P	0	0												
ENSG00000272744	RP11-367N14.3	0	0												
ENSG00000237972	TUBG1P	4	0.266708992												
ENSG00000199683	RN7SKP185	0	0												
ENSG00000127589	TUBBP1	98	2.976858555												
ENSG00000237973	MTCO1P12	38	2.230044476												
ENSG00000276544	RN7SL453P	1	0.275294905												
ENSG00000276545	PCDHGB9P	4	0.157679935												
ENSG00000243290	IGKV1-12	0	0												
ENSG00000276540	REXO1L10P	0	0												
ENSG00000240419	RP11-545E8.1	0	0												
ENSG00000276542	RP11-115D19.2	0	0												
ENSG00000160796	NBEAL2	2432	15.76487248												
ENSG00000240418	CTD-2013N17.1	3	0.304164375												
ENSG00000160791	CCR5	0	0												
ENSG00000246662	LINC00535	0	0												
ENSG00000237976	RP11-126K1.6	5	0.732625945												
ENSG00000175877	WBSCR28	14	0.914658354												
ENSG00000243295	CTD-2185K10.1	0	0												
ENSG00000160799	CCDC12	220	2.364250602												
ENSG00000243297	RPL31P61	0	0												
ENSG00000132671	SSTR4	2	0.126940468												
ENSG00000167220	HDHD2	401	3.797011449												
ENSG00000247131	RP11-588G21.2	1	0.029473486												
ENSG00000247130	RP11-366H4.3	0	0												
ENSG00000214612	RPS19P1	0	0												
ENSG00000198393	ZNF26	214	0.766134532												
ENSG00000214614	RP11-989E6.3	0	0												
ENSG00000247134	RP11-11N9.4	36	2.488408075												
ENSG00000247137	RP11-727A23.5	37	0.596578811												
ENSG00000214617	SLC6A10P	0	0												
ENSG00000249865	CTD-2296D1.4	0	0												
ENSG00000249867	RP11-115J23.1	0	0												
ENSG00000249866	OR7E83P	0	0												
ENSG00000249861	LGALS16	0	0												
ENSG00000249860	MTRNR2L5	0	0												
ENSG00000249863	RP11-177C12.1	4	0.34233536												
ENSG00000249869	RP11-93K22.7	0	0												
ENSG00000249868	RP11-63E5.6	0	0												
ENSG00000230649	AC024084.1	0	0												
ENSG00000230648	RP3-406P24.3	0	0												
ENSG00000176155	CCDC57	654	3.417403881												
ENSG00000176153	GPX2	8	0.162344604												
ENSG00000230641	USP12-AS2	0	0												
ENSG00000198398	TMEM207	0	0												
ENSG00000228667	RP11-129O7.2	0	0												
ENSG00000230645	AC016682.1	0	0												
ENSG00000230647	AC022816.2	0	0												
ENSG00000240416	CYCSP20	0	0												
ENSG00000219392	RP1-265C24.5	0	0												
ENSG00000146166	LGSN	0	0												
ENSG00000219391	AC019129.1	1	0.347019248												
ENSG00000219395	HSPA8P15	12	1.382407674												
ENSG00000036473	OTC	0	0												
ENSG00000132109	TRIM21	92	3.167559124												
ENSG00000133275	CSNK1G2	887	13.02603177												
ENSG00000148300	REXO4	801	13.04752046												
ENSG00000222210	RN7SKP65	0	0												
ENSG00000188488	SERPINA5	4	0.040047635												
ENSG00000275163	RP11-385J1.3	0	0												
ENSG00000275162	LLNLR-260G6.1	1	0.265607108												
ENSG00000148308	GTF3C5	1344	17.7353972												
ENSG00000275160	RP11-187C18.3	9	1.383622487												
ENSG00000095066	HOOK2	690	4.32178228												
ENSG00000086666	ZFAND6	830	6.301431308												
ENSG00000135821	GLUL	6141	25.77392522												
ENSG00000135824	RGS8	0	0												
ENSG00000135829	DHX9	5414	64.20142006												
ENSG00000135828	RNASEL	193	2.853275859												
ENSG00000162761	LMX1A	1	0.01249097												
ENSG00000243838	PSMC1P7	1	0.068876064												
ENSG00000243836	WDR86-AS1	0	0												
ENSG00000083520	DIS3	678	3.988917809												
ENSG00000243831	RP1-81D8.4	0	0												
ENSG00000243832	RP11-202A13.1	0	0												
ENSG00000248118	LINC01019	204	5.774402952												
ENSG00000248112	RP11-78C3.1	0	0												
ENSG00000248113	RP11-791G16.4	2	0.142858082												
ENSG00000248117	MINOS1P4	0	0												
ENSG00000248114	AC114812.9	0	0												
ENSG00000248115	RP11-752D24.2	0	0												
ENSG00000249249	AC010226.4	4	0.193892297												
ENSG00000277447	RP11-193E15.4	1	0.283924839												
ENSG00000249241	AC195454.1	0	0												
ENSG00000249240	AC069368.3	0	0												
ENSG00000249242	TMEM150C	1	0.017147297												
ENSG00000249245	RP11-557J10.3	2	0.096507218												
ENSG00000249244	RP11-548H18.2	3	0.077494661												
ENSG00000249247	MTCYBP17	0	0												
ENSG00000162769	FLVCR1	566	6.924034337												
ENSG00000241476	SSX2	25	0.932762329												
ENSG00000241475	RP4-781K5.5	7	0.679324327												
ENSG00000241472	PTPRG-AS1	32	0.344626994												
ENSG00000241473	RP11-259P15.3	1	0.084725934												
ENSG00000268892	CTD-3233P19.8	0	0												
ENSG00000268895	A1BG-AS1	43	0.521178083												
ENSG00000268894	PLCE1-AS1	3	0.06195684												
ENSG00000241478	HSPA8P9	1	0.046614526												
ENSG00000268896	RP11-256I23.1	1	0.202169696												
ENSG00000173253	DMRT2	12	0.088533564												
ENSG00000233347	ERP29P1	4	0.513018145												
ENSG00000233340	RP11-25C19.3	0	0												
ENSG00000233343	ATP6V1G1P4	0	0												
ENSG00000233342	RP11-235G24.3	0	0												
ENSG00000173258	ZNF483	29	0.408462433												
ENSG00000233349	LINC00333	0	0												
ENSG00000229086	LINC01548	0	0												
ENSG00000116161	CACYBP	1537	15.59401795												
ENSG00000258977	LINC01467	0	0												
ENSG00000258976	CTD-2207P18.2	0	0												
ENSG00000258971	RP11-326A13.3	0	0												
ENSG00000258970	RP11-100M12.1	0	0												
ENSG00000271099	RP11-809N15.3	0	0												
ENSG00000271098	IMMP1LP3	0	0												
ENSG00000271097	RP11-223J6.1	0	0												
ENSG00000271096	SUMO2P14	0	0												
ENSG00000271095	BNIP3P28	0	0												
ENSG00000271094	RP3-380C13.2	0	0												
ENSG00000271093	IGLCOR22-2	0	0												
ENSG00000271092	TMEM56-RWDD3	1	0.045195621												
ENSG00000165782	TMEM55B	241	2.518488361												
ENSG00000279668	CTC-304I17.1	0	0												
ENSG00000279669	RP11-717F1.1	0	0												
ENSG00000268764	CTC-450M9.1	1	0.276134219												
ENSG00000279664	AC009491.2	0	0												
ENSG00000279665	RP11-507J18.5	0	0												
ENSG00000279666	RP11-43P5.3	0	0												
ENSG00000279667	RP11-656D10.7	0	0												
ENSG00000223168	RN7SKP142	0	0												
ENSG00000279662	RP11-609N14.4	86	1.754301788												
ENSG00000279663	RP11-542H15.1	0	0												
ENSG00000021776	AQR	1333	7.259529552												
ENSG00000272678	RP11-797D24.4	0	0												
ENSG00000272679	RP11-216L13.18	3	0.48416896												
ENSG00000083544	TDRD3	147	1.395572907												
ENSG00000272672	RP11-302M6.5	0	0												
ENSG00000272676	OR5AO1P	0	0												
ENSG00000272677	RP11-127B20.3	3	0.220648893												
ENSG00000272674	PCDHB16	252	3.870873509												
ENSG00000271329	RP5-891H21.5	0	0												
ENSG00000271328	B3GNTL1P2	0	0												
ENSG00000271321	CTAGE6	8	0.277753689												
ENSG00000271320	RP11-1152H14.1	0	0												
ENSG00000130997	POLN	13	0.111156228												
ENSG00000271324	RP11-10C24.2	2	0.360844716												
ENSG00000271327	RP11-1109F11.3	17	1.029655696												
ENSG00000236736	UQCRC2P1	0	0												
ENSG00000236735	RPL31P63	0	0												
ENSG00000236733	RP11-203L2.4	0	0												
ENSG00000236732	AC094019.4	3	0.575463531												
ENSG00000236731	RP4-801G22.2	0	0												
ENSG00000236739	CLIC4P1	23	3.892841353												
ENSG00000235422	KATNBL1P3	0	0												
ENSG00000235423	RP11-282O18.3	54	1.920550616												
ENSG00000235420	RPL29P30	0	0												
ENSG00000232437	RP11-487I5.4	0	0												
ENSG00000174705	SH3PXD2B	17	0.181696797												
ENSG00000232431	RP11-578F21.10	0	0												
ENSG00000235424	SUMO2P10	0	0												
ENSG00000232433	GXYLT1P3	0	0												
ENSG00000235429	AC083875.2	0	0												
ENSG00000232439	RPL18AP7	2	0.345694747												
ENSG00000234771	SLC25A25-AS1	122	1.728549557												
ENSG00000234770	GULOP	0	0												
ENSG00000234773	CTD-2666L21.1	0	0												
ENSG00000234772	LINC00412	2	0.431295351												
ENSG00000234775	RP11-335O13.7	0	0												
ENSG00000234777	RP11-125D12.2	0	0												
ENSG00000234776	C11orf94	3	0.240583513												
ENSG00000234779	RP11-62F24.2	0	0												
ENSG00000253406	AC012613.2	0	0												
ENSG00000271666	CTC-523E23.9	0	0												
ENSG00000117691	NENF	465	17.71399466												
ENSG00000236883	AP001615.9	0	0												
ENSG00000236882	LINC01554	0	0												
ENSG00000233288	RP11-760D2.5	26	0.858916056												
ENSG00000236887	RP11-389O22.5	0	0												
ENSG00000236886	AC007563.5	1	0.095742097												
ENSG00000145536	ADAMTS16	0	0												
ENSG00000236888	RPS20P5	0	0												
ENSG00000273788	U3	0	0												
ENSG00000230712	GGTLC4P	2	0.272807301												
ENSG00000273783	CTD-2506P8.6	27	2.163593747												
ENSG00000273784	RP11-78J21.7	24	1.530452217												
ENSG00000264093	RP11-401F2.2	0	0												
ENSG00000170935	NCBP2L	0	0												
ENSG00000086544	ITPKC	334	7.97362356												
ENSG00000076067	RBMS2	407	3.366906207												
ENSG00000262898	AC139099.4	0	0												
ENSG00000247193	RP11-431M7.3	0	0												
ENSG00000086548	CEACAM6	2	0.055378798												
ENSG00000223722	RP11-467L13.5	1	0.225303542												
ENSG00000250127	CTD-2117L12.1	0	0												
ENSG00000043039	BARX2	69	1.577382068												
ENSG00000224309	ANKRD30BP2	0	0												
ENSG00000224308	LINC01527	0	0												
ENSG00000224307	RP11-344B5.2	8	1.242507069												
ENSG00000224301	RP11-144G16.1	0	0												
ENSG00000224300	OR51P1P	0	0												
ENSG00000224302	RP11-302K17.3	2	0.710368814												
ENSG00000235286	AP000925.2	3	0.187452579												
ENSG00000261574	RP1-168P16.2	0	0												
ENSG00000235285	SMIM2-IT1	0	0												
ENSG00000273257	RP11-177J6.1	0	0												
ENSG00000261570	RP11-744I24.2	0	0												
ENSG00000235280	MCF2L-AS1	21	2.670682691												
ENSG00000235281	RP11-526P5.2	0	0												
ENSG00000039600	SOX30	4	0.06871387												
ENSG00000265203	RBP3	1	0.021181484												
ENSG00000273259	SERPINA3	36	0.910562732												
ENSG00000273258	RP11-394I13.3	0	0												
ENSG00000261578	RP11-21L23.2	46	0.993640326												
ENSG00000235288	RP11-70C1.3	16	0.721903601												
ENSG00000156427	FGF18	7	0.31913877												
ENSG00000269383	RP11-292K15.2	0	0												
ENSG00000269386	RAB11B-AS1	44	2.218372049												
ENSG00000269385	CTC-312O10.2	0	0												
ENSG00000269388	AC018755.16	34	1.536311285												
ENSG00000023608	SNAPC1	221	7.534543521												
ENSG00000012779	ALOX5	0	0												
ENSG00000268833	AC011513.4	0	0												
ENSG00000243155	RP11-46A10.5	0	0												
ENSG00000275959	RP11-362I1.2	0	0												
ENSG00000281809	LINC01394	0	0												
ENSG00000156395	SORCS3	2	0.028079995												
ENSG00000275953	RP11-753G20.2	0	0												
ENSG00000156398	SFXN2	3183	22.63769548												
ENSG00000268830	BNIP3P32	0	0												
ENSG00000275956	RP5-966M1.7	2	0.137126455												
ENSG00000211637	IGLV4-69	0	0												
ENSG00000275954	TBC1D3F	0	0												
ENSG00000234488	AC096664.1	0	0												
ENSG00000234481	RP4-614N24.1	0	0												
ENSG00000234480	MTCO2P18	0	0												
ENSG00000263126	CTC-479C5.10	12	0.278109145												
ENSG00000234485	OR7E46P	0	0												
ENSG00000234484	RP1-55C23.7	0	0												
ENSG00000211633	IGKV1D-42	0	0												
ENSG00000064835	POU1F1	2	0.065894524												
ENSG00000176834	VSIG10	662	4.77418531												
ENSG00000181626	ANKRD62	1	0.018099925												
ENSG00000181625	SLX1B	3	0.067533264												
ENSG00000110375	UPK2	15	0.812859667												
ENSG00000134697	GNL2	673	7.938084038												
ENSG00000269967	RP11-84A19.4	6	0.925613046												
ENSG00000269964	MEI4	3	0.056587247												
ENSG00000134690	CDCA8	956	21.27987272												
ENSG00000211639	IGLV4-60	1	0.250198961												
ENSG00000168743	NPNT	477	3.633611318												
ENSG00000269968	RP5-940J5.9	7	1.501918477												
ENSG00000134698	AGO4	189	2.184874738												
ENSG00000262006	RP11-700H6.4	1	0.184089479												
ENSG00000265055	AC145343.2	2	0.16741594												
ENSG00000265052	RN7SL622P	0	0												
ENSG00000262001	DLGAP1-AS2	0	0												
ENSG00000262003	RP11-676J12.7	0	0												
ENSG00000260845	RP11-586K12.4	0	0												
ENSG00000262008	RP11-510M2.8	0	0												
ENSG00000108861	DUSP3	515	4.256452753												
ENSG00000260719	AC009133.17	0	0												
ENSG00000219986	BTF3P7	1	0.185598409												
ENSG00000260714	RP11-266L9.1	0	0												
ENSG00000260715	RP11-744D14.2	0	0												
ENSG00000260710	RP11-616M22.7	3	0.848808708												
ENSG00000260711	RP11-747H7.3	4	0.052166327												
ENSG00000251002	AE000661.37	0	0												
ENSG00000251003	ZFPM2-AS1	4	0.108766009												
ENSG00000251000	AC008592.3	1	0.216679483												
ENSG00000215203	GRXCR1	0	0												
ENSG00000215206	TRBV24OR9-2	0	0												
ENSG00000226193	RP3-398G3.5	0	0												
ENSG00000215208	KRT18P60	0	0												
ENSG00000251008	ORAOV1P1	0	0												
ENSG00000251009	RP13-494C23.1	0	0												
ENSG00000143891	GALM	258	5.555798857												
ENSG00000071246	VASH1	280	2.912940291												
ENSG00000226191	CLK3P2	0	0												
ENSG00000071242	RPS6KA2	23	0.137279686												
ENSG00000071243	ING3	100	1.195703435												
ENSG00000270333	RP11-566F5.2	0	0												
ENSG00000226197	RP11-536O18.1	0	0												
ENSG00000156284	CLDN8	19	0.831953246												
ENSG00000226194	RP1-137D17.1	0	0												
ENSG00000105926	MPP6	258	1.769054535												
ENSG00000105929	ATP6V0A4	0	0												
ENSG00000105928	DFNA5	37	0.237632925												
ENSG00000226279	RPL12P10	0	0												
ENSG00000226278	PSPHP1	0	0												
ENSG00000132669	RIN2	46	0.680388802												
ENSG00000266575	BOLA2P1	0	0												
ENSG00000226273	AC079305.5	0	0												
ENSG00000226272	ARHGAP26-AS1	0	0												
ENSG00000226270	ZNF736P2Y	0	0												
