gene_id	gene_name	MCF7_count	MCF7_FPKM																			
ENSG00000182175	RGMA	29	0.104385958																			
ENSG00000134243	SORT1	5457	32.04288589																			
ENSG00000182173	TSEN54	1369	16.46144689																			
ENSG00000159314	ARHGAP27	287	1.33850402																			
ENSG00000257296	RP11-701B6.1	0	0																			
ENSG00000126088	UROD	394	3.816991778																			
ENSG00000186889	TMEM17	30	0.422199633																			
ENSG00000122707	RECK	1	0.013071556																			
ENSG00000130538	OR11H1	0	0																			
ENSG00000122705	CLTA	806	10.3082758																			
ENSG00000282300	RP11-126O22.11	0	0																			
ENSG00000157927	RADIL	52	0.497237264																			
ENSG00000186881	OR13F1	1	0.090670303																			
ENSG00000170088	TMEM192	548	4.06793001																			
ENSG00000170089	RP11-423H2.1	365	5.43844743																			
ENSG00000172965	MIR4435-2HG	64	0.401967869																			
ENSG00000225568	RP11-384B12.3	3	0.316138587																			
ENSG00000170085	SIMC1	227	1.88919976																			
ENSG00000178257	PRM3	0	0																			
ENSG00000164778	EN2	40	1.025575528																			
ENSG00000095981	KCNK16	0	0																			
ENSG00000178252	WDR6	2264	8.504639181																			
ENSG00000128536	CDHR3	13	0.093688142																			
ENSG00000164776	PHKG1	5	0.098510062																			
ENSG00000120708	TGFBI	182	1.053196596																			
ENSG00000120709	FAM53C	841	6.338072429																			
ENSG00000252396	RN7SKP195	0	0																			
ENSG00000175787	ZNF169	38	0.403137347																			
ENSG00000231196	RP11-495P10.7	1	0.042254122																			
ENSG00000120705	ETF1	1872	17.84166374																			
ENSG00000225563	AC006076.1	0	0																			
ENSG00000185905	C16orf54	0	0																			
ENSG00000196639	HRH1	3	0.022428109																			
ENSG00000241170	RP11-147I3.1	11	0.344045419																			
ENSG00000196632	WNK3	0	0																			
ENSG00000196634	LUADT1	0	0																			
ENSG00000196636	SDHAF3	0	0																			
ENSG00000128285	MCHR1	1	0.014725679																			
ENSG00000128284	APOL3	6	0.051086858																			
ENSG00000225564	LINC01492	0	0																			
ENSG00000128283	CDC42EP1	620	13.31551145																			
ENSG00000241174	RN7SL570P	0	0																			
ENSG00000258101	RP11-977B10.2	1	0.05990605																			
ENSG00000256739	RP11-45F15.1	0	0																			
ENSG00000201564	RN7SKP50	0	0																			
ENSG00000256734	RP11-613F22.7	0	0																			
ENSG00000256737	RBBP4P5	1	0.068754732																			
ENSG00000256733	RP11-881M11.8	0	0																			
ENSG00000256732	RP11-407A16.3	0	0																			
ENSG00000186645	SPDYE17	0	0																			
ENSG00000108773	KAT2A	711	10.49142298																			
ENSG00000203930	LINC00632	3	0.06639473																			
ENSG00000203933	CXorf66	0	0																			
ENSG00000277352	KB-68A7.2	0	0																			
ENSG00000277350	RP11-395E19.6	0	0																			
ENSG00000277351	RP11-325L12.6	0	0																			
ENSG00000277357	NPAP1P7	0	0																			
ENSG00000274916	RP11-144A16.5	0	0																			
ENSG00000274911	RP11-12A20.7	0	0																			
ENSG00000274919	RP11-428F18.2	0	0																			
ENSG00000274918	RP11-54G14.1	0	0																			
ENSG00000218891	ZNF579	286	7.330622951																			
ENSG00000176904	OR51H1	0	0																			
ENSG00000176907	C8orf4	0	0																			
ENSG00000176900	OR51T1	0	0																			
ENSG00000176903	PNMA1	1109	37.27133176																			
ENSG00000243761	RP11-216N21.2	0	0																			
ENSG00000176909	MAMSTR	10	0.200468657																			
ENSG00000146281	PM20D2	355	6.563484643																			
ENSG00000134940	ACRV1	13	0.263277195																			
ENSG00000198142	SOWAHC	408	7.62599957																			
ENSG00000204666	FLJ26850	2	0.114155398																			
ENSG00000198146	ZNF770	426	6.178117767																			
ENSG00000215734	MRPL20P1	0	0																			
ENSG00000242135	RPL17P2	0	0																			
ENSG00000161850	KRT82	0	0																			
ENSG00000179611	DGKZP1	718	22.51376391																			
ENSG00000255558	CTC-497E21.5	0	0																			
ENSG00000179615	OR2AP1	0	0																			
ENSG00000255554	OR7E1P	0	0																			
ENSG00000255555	AP000857.3	0	0																			
ENSG00000255556	RP11-351I21.6	3	0.164543461																			
ENSG00000255557	RP11-770G2.2	1	0.187593731																			
ENSG00000255550	RP11-163O19.11	0	0																			
ENSG00000255551	RP11-56P9.5	0	0																			
ENSG00000255552	LY6G6E	1	0.051111856																			
ENSG00000255553	RP11-810P12.5	0	0																			
ENSG00000243069	ARHGEF26-AS1	7	0.074052557																			
ENSG00000243063	IGKV3-7	0	0																			
ENSG00000243062	RP11-12M5.1	0	0																			
ENSG00000246016	LINC01513	0	0																			
ENSG00000243066	RN7SL842P	0	0																			
ENSG00000243064	ABCC13	0	0																			
ENSG00000167459	LINC00905	0	0																			
ENSG00000124145	SDC4	1671	55.66471696																			
ENSG00000163161	ERCC3	853	7.046527327																			
ENSG00000247765	RP11-32B5.7	0	0																			
ENSG00000247763	RP11-447H19.1	1	0.063908584																			
ENSG00000257155	CTD-2213F21.3	0	0																			
ENSG00000038358	EDC4	2187	15.34352067																			
ENSG00000276409	CCL14	0	0																			
ENSG00000276408	RP11-490B18.5	12	1.563655528																			
ENSG00000178093	TSSK6	92	2.072487177																			
ENSG00000276400	VN1R9P	0	0																			
ENSG00000276403	RP11-1151B14.1	0	0																			
ENSG00000276405	TRBV13	0	0																			
ENSG00000276407	RP11-407B7.3	0	0																			
ENSG00000253813	COX6B1P4	0	0																			
ENSG00000253811	CTD-2363C16.1	0	0																			
ENSG00000253810	PSAT1P1	0	0																			
ENSG00000253817	RP11-1134I14.6	0	0																			
ENSG00000253816	RP11-1415C14.3	5	0.875689045																			
ENSG00000253819	LINC01151	0	0																			
ENSG00000253818	IGLV1-41	0	0																			
ENSG00000219529	AP000580.1	12	2.917658918																			
ENSG00000240084	MTND4LP10	0	0																			
ENSG00000214174	AMZ2P1	190	2.838745473																			
ENSG00000240086	RP11-657O9.1	0	0																			
ENSG00000214176	PLEKHM1P	614	5.46198334																			
ENSG00000240083	RPS3AP22	0	0																			
ENSG00000048140	TSPAN17	491	3.430369936																			
ENSG00000214178	PPIAP23	0	0																			
ENSG00000280182	RP11-626G3.1	0	0																			
ENSG00000280184	AL023806.1	3	0.125967426																			
ENSG00000176273	SLC35G1	92	0.682818081																			
ENSG00000230507	RPL7AP8	0	0																			
ENSG00000280187	CTC-351M12.1	68	1.913072614																			
ENSG00000083799	CYLD	298	1.213369198																			
ENSG00000230501	ANKRD30BP3	0	0																			
ENSG00000243687	RP11-432B6.1	1	0.262971272																			
ENSG00000243686	RPLP1P11	13	3.318373559																			
ENSG00000280186	RP11-483I13.6	30	1.12025085																			
ENSG00000230508	RPL19P21	0	0																			
ENSG00000243680	RPL37P23	4	1.184265184																			
ENSG00000278960	CTA-407F11.9	0	0																			
ENSG00000278961	CH507-396I9.3	0	0																			
ENSG00000146063	TRIM41	485	1.915459078																			
ENSG00000278963	RP11-294J22.7	1	0.040466523																			
ENSG00000278964	RP13-20L14.2	0	0																			
ENSG00000278965	RP11-39H3.2	0	0																			
ENSG00000146067	FAM193B	445	2.726471348																			
ENSG00000146066	HIGD2A	572	74.53544964																			
ENSG00000278969	RP11-662I13.3	0	0																			
ENSG00000133111	RFXAP	75	2.300335132																			
ENSG00000133110	POSTN	1	0.007779381																			
ENSG00000133112	TPT1	18623	97.75288605																			
ENSG00000133115	STOML3	1	0.024735292																			
ENSG00000133114	GPALPP1	266	1.542669446																			
ENSG00000133116	KL	20	0.30118855																			
ENSG00000133119	RFC3	973	24.10206486																			
ENSG00000172590	MRPL52	275	2.851377861																			
ENSG00000172594	SMPDL3A	207	5.03725761																			
ENSG00000188906	LRRK2	49	0.237603495																			
ENSG00000241680	RPL31P49	0	0																			
ENSG00000241685	ARPC1A	1915	38.82852885																			
ENSG00000188909	BSX	1	0.104871676																			
ENSG00000067829	IDH3G	1451	20.89364261																			
ENSG00000136098	NEK3	78	0.887862113																			
ENSG00000066379	ZNRD1	139	2.445769922																			
ENSG00000249106	RP11-806K15.1	0	0																			
ENSG00000249104	USP17L17	0	0																			
ENSG00000249105	RP11-25L5.2	0	0																			
ENSG00000249102	CTD-2066L21.1	0	0																			
ENSG00000249100	CTD-2218K11.2	0	0																			
ENSG00000224970	RP11-114L10.2	0	0																			
ENSG00000248162	RP11-294O2.1	0	0																			
ENSG00000249109	RP11-1026M7.2	0	0																			
ENSG00000241353	PPP1R2P4	1	0.146291582																			
ENSG00000241352	RP11-392P7.1	2	0.229363613																			
ENSG00000241351	IGKV3-11	0	0																			
ENSG00000241350	PMS2P11	0	0																			
ENSG00000241357	RP11-758P17.2	1	0.261391865																			
ENSG00000241356	OR5G3	0	0																			
ENSG00000241354	RP11-1042B17.2	0	0																			
ENSG00000241359	SYNPR-AS1	0	0																			
ENSG00000241358	RP11-758I14.3	0	0																			
ENSG00000233082	AC073094.4	0	0																			
ENSG00000233083	FTH1P6	0	0																			
ENSG00000233080	LINC01399	1	0.134326375																			
ENSG00000233081	RP11-440G5.2	0	0																			
ENSG00000233086	RP11-375O18.2	0	0																			
ENSG00000233087	AC073869.1	14	0.798041175																			
ENSG00000233084	RPL23AP25	0	0																			
ENSG00000233085	XXyac-YX65C7_A.3	0	0																			
ENSG00000277438	RP11-256K9.1	0	0																			
ENSG00000272405	RP11-284F21.10	9	0.243138243																			
ENSG00000277436	REXO1L5P	0	0																			
ENSG00000272407	RP3-511B24.5	2	0.596188295																			
ENSG00000272406	RP11-185E12.2	0	0																			
ENSG00000272400	RP11-927P21.7	1	0.253771111																			
ENSG00000279144	RP11-894J14.2	1	0.185593798																			
ENSG00000258892	RP11-193F5.1	0	0																			
ENSG00000258893	SETP2	1	0.09399945																			
ENSG00000258890	CEP95	853	5.103392566																			
ENSG00000258891	RP5-1021I20.5	2	0.043337561																			
ENSG00000258896	SCOCP1	0	0																			
ENSG00000258897	EGLN3-AS1	0	0																			
ENSG00000258894	RP11-557C9.1	0	0																			
ENSG00000258895	CTD-2643K12.1	2	0.334782658																			
ENSG00000265496	MIR1539	1	0.149559263																			
ENSG00000271175	RP11-434J24.3	0	0																			
ENSG00000265494	RP11-131K5.2	0	0																			
ENSG00000258899	OR4U1P	0	0																			
ENSG00000271171	CTC-523E23.15	0	0																			
ENSG00000271172	RP11-660M5.1	0	0																			
ENSG00000271173	RP11-272J7.6	0	0																			
ENSG00000279769	CH507-42P11.3	0	0																			
ENSG00000279148	RP11-135F9.4	17	1.144423316																			
ENSG00000279761	OR5D13	0	0																			
ENSG00000136636	KCTD3	6675	77.06914969																			
ENSG00000136634	IL10	1	0.034623505																			
ENSG00000279765	RP11-437B10.1	5	0.090935532																			
ENSG00000279764	RP11-441F2.4	0	0																			
ENSG00000136631	VPS45	723	5.74262488																			
ENSG00000279766	RP11-642A1.2	2	0.259444087																			
ENSG00000270807	RP13-359K18.1	0	0																			
ENSG00000270806	C17orf50	2	0.084344468																			
ENSG00000270804	CTD-2583A14.11	20	1.215691216																			
ENSG00000270802	AC005776.1	0	0																			
ENSG00000099617	EFNA2	4	0.366885105																			
ENSG00000270800	RPS10-NUDT3	21	2.086659032																			
ENSG00000224879	AC011754.1	1	0.177277986																			
ENSG00000270809	CHCHD2P11	0	0																			
ENSG00000270808	RP11-574K11.27	2	0.608695742																			
ENSG00000141040	ZNF287	86	1.268139845																			
ENSG00000180828	BHLHE22	0	0																			
ENSG00000139180	NDUFA9	519	3.768773342																			
ENSG00000180822	PSMG4	231	1.465340587																			
ENSG00000139182	CLSTN3	472	3.6297511																			
ENSG00000243977	RP11-473P24.2	1	0.123116678																			
ENSG00000130675	MNX1	548	8.165105665																			
ENSG00000139187	KLRG1	1	0.021328961																			
ENSG00000236615	AC010086.5	0	0																			
ENSG00000236616	BAK1P2	0	0																			
ENSG00000236617	RP11-46H11.12	6	0.941010714																			
ENSG00000113360	DROSHA	782	5.009131011																			
ENSG00000236611	AP000343.2	0	0																			
ENSG00000113368	LMNB1	2186	24.22714763																			
ENSG00000113369	ARRDC3	137	1.755245338																			
ENSG00000180910	TTTY11	0	0																			
ENSG00000145741	BTF3	4863	81.9552959																			
ENSG00000145740	SLC30A5	955	7.615223874																			
ENSG00000145743	FBXL17	359	2.009456605																			
ENSG00000177553	RP11-56N19.5	0	0																			
ENSG00000237463	RP11-280O1.2	0	0																			
ENSG00000163982	OTOP1	1	0.046697152																			
ENSG00000224590	MTND3P16	0	0																			
ENSG00000261329	CTD-2049O4.1	3	0.101134962																			
ENSG00000224592	RP5-884C9.2	0	0																			
ENSG00000224593	RP11-30B1.1	0	0																			
ENSG00000273442	AC006946.17	0	0																			
ENSG00000224595	AC073626.2	0	0																			
ENSG00000224596	ZMIZ1-AS1	16	0.289361283																			
ENSG00000224597	SVIL-AS1	59	0.654223598																			
ENSG00000261320	RP11-297D21.2	2	0.36649891																			
ENSG00000224599	BMS1P12	0	0																			
ENSG00000133805	AMPD3	27	0.177653206																			
ENSG00000261324	RP11-174G6.5	59	0.94614135																			
ENSG00000261325	AC140542.2	0	0																			
ENSG00000273448	RP11-166O4.6	9	0.585932251																			
ENSG00000133800	LYVE1	1	0.016080453																			
ENSG00000269136	BRI3BPP1	0	0																			
ENSG00000269130	SIGLEC28P	0	0																			
ENSG00000269139	CTD-3193O13.8	0	0																			
ENSG00000155096	AZIN1	2495	23.81848022																			
ENSG00000107859	PITX3	1	0.036649891																			
ENSG00000117281	CD160	5	0.070675131																			
ENSG00000117280	RAB29	334	2.933108594																			
ENSG00000107854	TNKS2	1513	21.39010156																			
ENSG00000224048	AC104777.4	0	0																			
